SUBJECT,TEMPLATE_ID,ACCURACY,IMAGE_NUM
Julieta Venegas,18423,0.3333333333333333,3
Julieta Venegas,18425,0.21739130434782608,46
Julieta Venegas,18424,0.1875,48
Julieta Venegas,18427,0.2,45
Julieta Venegas,18428,0.0,5
Julieta Venegas,18426,0.16666666666666666,6
Julio Borges,183243,0.3611111111111111,36
Julio Borges,183237,0.0,2
Julio Borges,183239,0.3888888888888889,18
Julio Borges,183241,0.3888888888888889,18
Julio Borges,183238,0.38235294117647056,34
Julio Borges,183242,0.3333333333333333,18
Julio Borges,183240,0.3333333333333333,18
Julio Lopez,17277,0.0,5
Julio Lopez,17274,0.0,1
Julio Lopez,17278,0.0,9
Julio Lopez,17276,0.0,5
Julio Lopez,17275,0.0,8
Julio Valle Castillo,183245,0.0,33
Julio Valle Castillo,183247,0.0,34
Julio Valle Castillo,183246,0.0,34
Julio Valle Castillo,183244,0.0,2
Julio Valle Castillo,183248,0.0,35
Julius Malema,21681,0.6666666666666666,9
Julius Malema,21687,0.8082191780821918,73
Julius Malema,21686,0.8048780487804879,41
Julius Malema,21684,0.8,45
Julius Malema,21683,0.8620689655172413,29
Julius Malema,21682,0.828125,64
Julius Malema,21685,0.88,25
Julos Beaucarne,183255,0.018518518518518517,54
Julos Beaucarne,183249,0.3333333333333333,3
Julos Beaucarne,183251,0.03333333333333333,30
Julos Beaucarne,183252,0.04,25
Julos Beaucarne,183254,0.0,24
Julos Beaucarne,183250,0.0,51
Julos Beaucarne,183253,0.0,29
Jun Ji-hyun,17891,0.2,5
Jun Ji-hyun,17892,0.1111111111111111,9
Jun Ji-hyun,17890,0.2,5
Jun Ji-hyun,17889,0.0,8
Jun Ji-hyun,17888,1.0,1
Jun Murai,15955,0.4523809523809524,42
Jun Murai,15956,0.46511627906976744,43
Jun Murai,15954,1.0,1
Jung Chang,18432,1.0,33
Jung Chang,18431,1.0,32
Jung Chang,18430,1.0,1
Jung Eun-ji,17884,0.0,1
Jung Eun-ji,17885,0.2857142857142857,7
Jung Eun-ji,17887,0.25,12
Jung Eun-ji,17883,0.2727272727272727,11
Jung Eun-ji,17886,0.0,2
Jung Joon-young,183259,0.2222222222222222,18
Jung Joon-young,183258,0.16666666666666666,18
Jung Joon-young,183256,0.5,2
Jung Joon-young,183257,0.17647058823529413,17
Jung Joon-young,183260,0.21052631578947367,19
Junichi Masuda,183265,0.7222222222222222,18
Junichi Masuda,183261,0.5,2
Junichi Masuda,183262,0.82,50
Junichi Masuda,183267,0.8076923076923077,52
Junichi Masuda,183266,0.8823529411764706,34
Junichi Masuda,183264,0.8529411764705882,34
Junichi Masuda,183263,0.6666666666666666,18
Jurgen Roters,14699,0.5,2
Jurgen Roters,14698,0.0,1
Jurgen Roters,14697,1.0,1
Justas Vincas Paleckis,183270,0.6,45
Justas Vincas Paleckis,183269,0.5909090909090909,44
Justas Vincas Paleckis,183272,0.6086956521739131,46
Justas Vincas Paleckis,183268,1.0,2
Justas Vincas Paleckis,183271,0.6,45
Justin Hall,178857,0.43902439024390244,41
Justin Hall,178860,0.5974025974025974,77
Justin Hall,178858,0.8,35
Justin Hall,178856,0.7837837837837838,37
Justin Hall,178854,0.2,5
Justin Hall,178859,0.4358974358974359,39
Justin Hall,178855,0.625,72
Justin Yifu Lin,183275,0.64,25
Justin Yifu Lin,183274,0.717391304347826,46
Justin Yifu Lin,183273,1.0,3
Justin Yifu Lin,183276,0.84,25
Justin Yifu Lin,183277,0.625,24
Justin Yifu Lin,183279,0.7346938775510204,49
Justin Yifu Lin,183278,0.8333333333333334,24
Jusuf Kalla,20457,0.3333333333333333,3
Jusuf Kalla,20454,0.4,5
Jusuf Kalla,20453,0.2,5
Jusuf Kalla,20456,0.5,4
Jusuf Kalla,20458,0.375,8
Jusuf Kalla,20455,0.25,4
Jusuf Kalla,20452,0.6666666666666666,3
Júlio Rocha,183283,0.07142857142857142,14
Júlio Rocha,183281,0.0,13
Júlio Rocha,183280,1.0,3
Júlio Rocha,183282,0.13333333333333333,15
Júlio Rocha,183284,0.1875,16
Jürgen Klinsmann,183289,0.18181818181818182,22
Jürgen Klinsmann,183291,0.3333333333333333,39
Jürgen Klinsmann,183287,0.21739130434782608,23
Jürgen Klinsmann,183286,0.2571428571428571,35
Jürgen Klinsmann,183290,0.4666666666666667,15
Jürgen Klinsmann,183288,0.5,16
Jürgen Klinsmann,183285,1.0,4
K Camp,19107,0.0,1
K Camp,19109,0.0,15
K Camp,19108,0.0,14
K. Michelle,19128,0.0,12
K. Michelle,19129,0.0,13
K. Michelle,19127,0.0,1
K. S. Chithra,18502,0.42857142857142855,7
K. S. Chithra,18504,0.6666666666666666,6
K. S. Chithra,18503,0.2857142857142857,7
K. S. Chithra,18500,0.3333333333333333,3
K. S. Chithra,18505,0.5,6
K. S. Chithra,18501,0.5,10
K. S. Chithra,18506,0.46153846153846156,13
Kaajal Oza Vaidya,18438,0.6666666666666666,6
Kaajal Oza Vaidya,18439,0.6,5
Kaajal Oza Vaidya,18436,0.8571428571428571,7
Kaajal Oza Vaidya,18437,0.8333333333333334,6
Kaajal Oza Vaidya,18434,0.75,4
Kaajal Oza Vaidya,18435,0.7777777777777778,9
Kaajal Oza Vaidya,18440,0.7692307692307693,13
Kacey Musgraves,183295,0.07017543859649122,57
Kacey Musgraves,183294,0.09523809523809523,21
Kacey Musgraves,183296,0.0,20
Kacey Musgraves,183297,0.03571428571428571,56
Kacey Musgraves,183298,0.05194805194805195,77
Kacey Musgraves,183293,0.02702702702702703,74
Kacey Musgraves,183292,0.6666666666666666,3
Kad Merad,178872,0.5,4
Kad Merad,178874,0.5,2
Kad Merad,178870,0.8,5
Kad Merad,178875,0.6,5
Kad Merad,178873,0.5714285714285714,7
Kad Merad,178876,0.6,10
Kad Merad,178871,0.4,5
Kader Arif,15961,0.25,8
Kader Arif,15960,0.16666666666666666,12
Kader Arif,15962,0.15789473684210525,19
Kader Arif,15958,1.0,1
Kader Arif,15959,0.1111111111111111,18
Kailash Satyarthi,183303,0.55,20
Kailash Satyarthi,183302,0.5882352941176471,17
Kailash Satyarthi,183305,0.5789473684210527,38
Kailash Satyarthi,183299,0.75,4
Kailash Satyarthi,183304,0.625,16
Kailash Satyarthi,183301,0.5238095238095238,21
Kailash Satyarthi,183300,0.5588235294117647,34
Kaley Cuoco,14895,0.06666666666666667,15
Kaley Cuoco,14897,0.3333333333333333,3
Kaley Cuoco,14894,0.0,1
Kaley Cuoco,14896,0.0,14
Kaley Cuoco,14898,0.0625,16
Kalpana Chawla,18445,0.9375,48
Kalpana Chawla,18443,0.9361702127659575,47
Kalpana Chawla,18441,1.0,3
Kalpana Chawla,18442,0.9333333333333333,45
Kalpana Chawla,18444,0.9347826086956522,46
Kalu Ikeagwu,183310,0.34285714285714286,35
Kalu Ikeagwu,183307,0.35294117647058826,34
Kalu Ikeagwu,183306,0.0,1
Kalu Ikeagwu,183309,0.35714285714285715,14
Kalu Ikeagwu,183308,0.3181818181818182,22
Kalyan Varma,183317,0.14893617021276595,47
Kalyan Varma,183311,0.0,2
Kalyan Varma,183316,0.16666666666666666,36
Kalyan Varma,183315,0.09090909090909091,11
Kalyan Varma,183314,0.16666666666666666,36
Kalyan Varma,183312,0.15555555555555556,45
Kalyan Varma,183313,0.09090909090909091,11
Kamel Daoud,183321,0.9130434782608695,23
Kamel Daoud,183320,0.0,20
Kamel Daoud,183322,0.5,42
Kamel Daoud,183319,0.5121951219512195,41
Kamel Daoud,183318,0.0,1
Kamla Persad-Bissessar,178672,1.0,1
Kamla Persad-Bissessar,178675,0.13043478260869565,23
Kamla Persad-Bissessar,178676,0.11627906976744186,43
Kamla Persad-Bissessar,178674,0.14285714285714285,21
Kamla Persad-Bissessar,178673,0.09523809523809523,42
Kamna Jethmalani,16303,1.0,3
Kamna Jethmalani,16304,1.0,4
Kamna Jethmalani,16302,1.0,1
Kana Hanazawa,15965,0.5,2
Kana Hanazawa,15963,1.0,1
Kana Hanazawa,15964,0.5,2
Kana Hanazawa,15966,1.0,2
Kana Hanazawa,15967,0.6666666666666666,3
Kana Nishino,17893,0.3333333333333333,6
Kana Nishino,17897,0.6363636363636364,11
Kana Nishino,17894,1.0,5
Kana Nishino,17895,0.875,8
Kana Nishino,17896,0.8333333333333334,6
Kandeh Yumkella,183325,0.5,18
Kandeh Yumkella,183324,0.45161290322580644,31
Kandeh Yumkella,183327,0.4375,32
Kandeh Yumkella,183323,0.0,1
Kandeh Yumkella,183326,0.3333333333333333,15
Kanna Hashimoto,183329,0.0,9
Kanna Hashimoto,183330,0.0,10
Kanna Hashimoto,183328,0.0,1
Kanon Wakeshima,15436,0.0,5
Kanon Wakeshima,15432,0.5,2
Kanon Wakeshima,15437,0.0,4
Kanon Wakeshima,15438,0.1111111111111111,9
Kanon Wakeshima,15435,0.25,4
Kanon Wakeshima,15433,0.0,7
Kanon Wakeshima,15434,0.2,5
Kanye West,14937,0.0,12
Kanye West,14936,0.0,13
Kanye West,14938,0.0,15
Kanye West,14934,0.0,4
Kanye West,14935,0.0,11
Kaori Manabe,183335,0.14285714285714285,7
Kaori Manabe,183336,0.14285714285714285,7
Kaori Manabe,183332,1.0,2
Kaori Manabe,183333,0.0,12
Kaori Manabe,183337,0.14285714285714285,7
Kaori Manabe,183334,0.14285714285714285,7
Kaori Manabe,183338,0.14285714285714285,14
Kaori Yoneyama,183341,0.6666666666666666,6
Kaori Yoneyama,183339,0.5,2
Kaori Yoneyama,183342,0.8333333333333334,6
Kaori Yoneyama,183343,0.7142857142857143,7
Kaori Yoneyama,183340,0.8,5
Kapil Dev,19089,0.5,2
Kapil Dev,19091,1.0,2
Kapil Dev,19088,1.0,2
Kapil Dev,19094,0.75,4
Kapil Dev,19093,1.0,2
Kapil Dev,19090,0.5,2
Kapil Dev,19092,0.5,2
Karanvir Bohra,183346,0.9090909090909091,55
Karanvir Bohra,183348,0.9122807017543859,57
Karanvir Bohra,183347,0.9245283018867925,53
Karanvir Bohra,183344,0.8,5
Karanvir Bohra,183345,0.9230769230769231,52
Kareena Kapoor,13550,0.6666666666666666,45
Kareena Kapoor,13552,0.6153846153846154,39
Kareena Kapoor,13548,0.7692307692307693,13
Kareena Kapoor,13551,0.6521739130434783,23
Kareena Kapoor,13549,0.6111111111111112,54
Kareena Kapoor,13554,0.6417910447761194,67
Kareena Kapoor,13553,0.5294117647058824,17
Karel Gott,19824,0.75,4
Karel Gott,19822,1.0,6
Karel Gott,19826,0.8571428571428571,7
Karel Gott,19825,0.5,2
Karel Gott,19823,0.0,1
Karen Armstrong,183351,0.7,30
Karen Armstrong,183352,0.7142857142857143,28
Karen Armstrong,183349,0.2,5
Karen Armstrong,183350,0.7407407407407407,27
Karen Armstrong,183353,0.65625,32
Karen Black,18446,0.5,2
Karen Black,18450,0.4,5
Karen Black,18448,0.2,5
Karen Black,18447,0.5263157894736842,19
Karen Black,18451,0.625,16
Karen Black,18449,0.5625,16
Karen Black,18452,0.5238095238095238,21
Karen Chen,183358,0.1875,32
Karen Chen,183354,0.8,5
Karen Chen,183355,0.07407407407407407,27
Karen Chen,183356,0.13333333333333333,30
Karen Chen,183357,0.10714285714285714,28
Karen Finley,15441,0.0,2
Karen Finley,15440,0.0,1
Karen Finley,15439,0.0,1
Karen Mok,20460,1.0,2
Karen Mok,20459,0.6666666666666666,9
Karen Mok,20463,0.7272727272727273,11
Karen Mok,20461,0.7142857142857143,7
Karen Mok,20462,1.0,3
Karen Paola,19829,0.16666666666666666,12
Karen Paola,19827,1.0,1
Karen Paola,19828,0.07692307692307693,13
Karen Paola,19830,0.3333333333333333,3
Karen Paola,19831,0.14285714285714285,14
Karen Sandler,183365,0.13333333333333333,75
Karen Sandler,183361,0.11363636363636363,44
Karen Sandler,183364,0.16129032258064516,31
Karen Sandler,183360,0.1111111111111111,72
Karen Sandler,183363,0.06976744186046512,43
Karen Sandler,183362,0.21875,32
Karen Sandler,183359,0.6666666666666666,3
Karisma Kapoor,13561,0.7857142857142857,14
Karisma Kapoor,13565,0.7647058823529411,17
Karisma Kapoor,13564,0.6666666666666666,3
Karisma Kapoor,13562,0.75,4
Karisma Kapoor,13563,0.7692307692307693,13
Karisma Kapoor,13559,1.0,3
Karisma Kapoor,13560,0.7142857142857143,14
Karl Eikenberry,183371,0.6842105263157895,19
Karl Eikenberry,183369,0.6666666666666666,21
Karl Eikenberry,183372,0.6739130434782609,46
Karl Eikenberry,183367,0.6585365853658537,41
Karl Eikenberry,183368,0.6538461538461539,26
Karl Eikenberry,183370,0.6666666666666666,24
Karl Eikenberry,183366,0.8,5
Karl Stefanovic,183374,0.4,5
Karl Stefanovic,183377,0.3333333333333333,3
Karl Stefanovic,183379,0.6,10
Karl Stefanovic,183378,0.75,4
Karl Stefanovic,183376,0.6666666666666666,6
Karl Stefanovic,183373,0.8,5
Karl Stefanovic,183375,0.4,5
Karolína Kurková,21690,0.3333333333333333,6
Karolína Kurková,21693,0.5,2
Karolína Kurková,21691,0.5,4
Karolína Kurková,21692,0.25,4
Karolína Kurková,21694,0.3333333333333333,9
Karolína Kurková,21688,0.6,5
Karolína Kurková,21689,0.0,4
Kasia Wilk,19835,0.0,5
Kasia Wilk,19833,0.0,8
Kasia Wilk,19834,0.0,5
Kasia Wilk,19838,0.0,10
Kasia Wilk,19837,0.0,5
Kasia Wilk,19836,0.0,5
Kasia Wilk,19832,0.0,2
Kat Von D,20464,0.5,2
Kat Von D,20470,0.1,10
Kat Von D,20469,0.0,4
Kat Von D,20468,0.0,6
Kat Von D,20466,0.16666666666666666,6
Kat Von D,20467,0.25,4
Kat Von D,20465,0.0,8
Katarzyna Grochola,183380,0.6666666666666666,3
Katarzyna Grochola,183381,0.23809523809523808,42
Katarzyna Grochola,183382,0.2727272727272727,44
Katarzyna Grochola,183384,0.26666666666666666,45
Katarzyna Grochola,183383,0.23255813953488372,43
Kate Brown,183391,0.2962962962962963,54
Kate Brown,183387,0.07692307692307693,26
Kate Brown,183388,0.5172413793103449,29
Kate Brown,183386,0.2653061224489796,49
Kate Brown,183390,0.48148148148148145,27
Kate Brown,183385,0.6,5
Kate Brown,183389,0.0,24
Kate Clinton,183394,0.045454545454545456,22
Kate Clinton,183393,0.047619047619047616,21
Kate Clinton,183392,0.0,1
Kate Winslet,11817,0.0,25
Kate Winslet,11815,0.0,4
Kate Winslet,11816,0.0,37
Kate Winslet,11819,0.0,24
Kate Winslet,11818,0.0,16
Kate Winslet,11820,0.0,15
Kate Winslet,11821,0.0,41
Katerina Cizek,183397,0.7111111111111111,45
Katerina Cizek,183400,0.7291666666666666,48
Katerina Cizek,183396,1.0,3
Katerina Cizek,183398,0.723404255319149,47
Katerina Cizek,183399,0.717391304347826,46
Katerina Stewart,183401,0.0,1
Katerina Stewart,183405,0.0,23
Katerina Stewart,183402,0.0,22
Katerina Stewart,183403,0.0,14
Katerina Stewart,183404,0.0,10
Katharina Nocun,17902,0.75,16
Katharina Nocun,17901,0.7333333333333333,15
Katharina Nocun,17904,0.7647058823529411,34
Katharina Nocun,17899,0.7307692307692307,26
Katharina Nocun,17898,0.875,8
Katharina Nocun,17900,0.7368421052631579,19
Katharina Nocun,17903,0.75,12
Katherine Maher,183412,0.25,64
Katherine Maher,183407,0.25806451612903225,62
Katherine Maher,183406,0.0,2
Katherine Maher,183411,0.3333333333333333,48
Katherine Maher,183408,0.0,16
Katherine Maher,183410,0.0,16
Katherine Maher,183409,0.3333333333333333,48
Katherine Pancol,183415,0.5952380952380952,42
Katherine Pancol,183416,0.575,40
Katherine Pancol,183413,0.6,5
Katherine Pancol,183414,0.5897435897435898,39
Katherine Pancol,183417,0.5909090909090909,44
Kathleen Rubins,183418,1.0,3
Kathleen Rubins,183420,0.9787234042553191,47
Kathleen Rubins,183419,0.9777777777777777,45
Kathleen Rubins,183422,0.9791666666666666,48
Kathleen Rubins,183421,0.9782608695652174,46
Kathleen Sebelius,12765,0.5238095238095238,21
Kathleen Sebelius,12764,0.85,20
Kathleen Sebelius,12763,0.5217391304347826,23
Kathleen Sebelius,12762,0.6756756756756757,37
Kathleen Sebelius,12761,0.6,5
Kathleen Sebelius,12767,0.6666666666666666,42
Kathleen Sebelius,12766,0.8888888888888888,18
Kathrin Passig,183428,0.35714285714285715,14
Kathrin Passig,183423,1.0,2
Kathrin Passig,183427,0.6438356164383562,73
Kathrin Passig,183424,0.5882352941176471,85
Kathrin Passig,183426,0.35714285714285715,14
Kathrin Passig,183425,0.6438356164383562,73
Kathrin Passig,183429,0.5977011494252874,87
Kathryn Bernardo,17280,0.0,2
Kathryn Bernardo,17282,0.0,2
Kathryn Bernardo,17284,0.0,2
Kathryn Bernardo,17279,0.0,2
Kathryn Bernardo,17281,0.0,2
Kathryn Bernardo,17285,0.0,4
Kathryn Bernardo,17283,0.0,2
Kathryn D. Sullivan,178744,0.09090909090909091,11
Kathryn D. Sullivan,178746,0.0,10
Kathryn D. Sullivan,178745,0.08333333333333333,12
Kathryn D. Sullivan,178748,0.045454545454545456,22
Kathryn D. Sullivan,178743,0.0,19
Kathryn D. Sullivan,178747,0.0,11
Kathryn D. Sullivan,178742,0.3333333333333333,3
Kathy Hochul,183432,0.6296296296296297,54
Kathy Hochul,183430,0.6,5
Kathy Hochul,183431,0.6274509803921569,51
Kathy Hochul,183434,0.625,56
Kathy Hochul,183433,0.6153846153846154,52
Katia Cardenal,183435,0.0,1
Katia Cardenal,183439,0.3,30
Katia Cardenal,183438,0.18181818181818182,11
Katia Cardenal,183436,0.3103448275862069,29
Katia Cardenal,183437,0.35,20
Katie Ledecky,183440,0.3333333333333333,3
Katie Ledecky,183446,0.023255813953488372,43
Katie Ledecky,183443,0.0,17
Katie Ledecky,183442,0.0,27
Katie Ledecky,183441,0.0,40
Katie Ledecky,183445,0.0625,16
Katie Ledecky,183444,0.038461538461538464,26
Katja Eichinger,183448,0.9423076923076923,52
Katja Eichinger,183447,0.0,1
Katja Eichinger,183449,0.9245283018867925,53
Katrina Kaif,13516,0.3076923076923077,78
Katrina Kaif,13521,0.3018867924528302,106
Katrina Kaif,13517,0.4166666666666667,36
Katrina Kaif,13519,0.5652173913043478,23
Katrina Kaif,13520,0.19298245614035087,57
Katrina Kaif,13518,0.18571428571428572,70
Katrina Kaif,13515,0.2857142857142857,28
Katy B,17906,0.0,6
Katy B,17909,0.0,7
Katy B,17907,0.0,6
Katy B,17908,0.0,2
Katy B,17905,0.0,1
Kaushik Basu,183453,0.4375,48
Kaushik Basu,183455,0.46,50
Kaushik Basu,183452,0.4222222222222222,45
Kaushik Basu,183451,0.8,5
Kaushik Basu,183454,0.43478260869565216,46
Kaushiki Chakrabarty,19106,0.3,10
Kaushiki Chakrabarty,19102,1.0,1
Kaushiki Chakrabarty,19105,0.6,5
Kaushiki Chakrabarty,19104,0.16666666666666666,6
Kaushiki Chakrabarty,19103,0.2222222222222222,9
Kavita Kaushik,18453,1.0,2
Kavita Kaushik,18458,0.5833333333333334,60
Kavita Kaushik,18456,0.5833333333333334,60
Kavita Kaushik,18454,0.42016806722689076,119
Kavita Kaushik,18457,0.2786885245901639,61
Kavita Kaushik,18455,0.2786885245901639,61
Kavita Kaushik,18459,0.4297520661157025,121
Kawlo Iyun Pacidal,183459,0.8,50
Kawlo Iyun Pacidal,183458,0.803921568627451,51
Kawlo Iyun Pacidal,183460,0.8076923076923077,52
Kawlo Iyun Pacidal,183457,0.7959183673469388,49
Kawlo Iyun Pacidal,183456,1.0,3
Kayla Harrison,183461,0.5,4
Kayla Harrison,183464,0.08,50
Kayla Harrison,183463,0.11764705882352941,51
Kayla Harrison,183465,0.11320754716981132,53
Kayla Harrison,183462,0.08163265306122448,49
Kazumi Watanabe,183469,0.0,34
Kazumi Watanabe,183466,0.5,4
Kazumi Watanabe,183467,0.0,33
Kazumi Watanabe,183470,0.05405405405405406,37
Kazumi Watanabe,183468,0.05714285714285714,35
Kazuo Hirai,15455,1.0,9
Kazuo Hirai,15452,1.0,3
Kazuo Hirai,15454,1.0,7
Kazuo Hirai,15453,1.0,12
Kazuo Hirai,15458,1.0,15
Kazuo Hirai,15457,1.0,8
Kazuo Hirai,15456,1.0,6
Keanu Reeves,19841,0.6923076923076923,13
Keanu Reeves,19839,0.3333333333333333,3
Keanu Reeves,19840,0.8181818181818182,11
Keanu Reeves,19842,0.8333333333333334,12
Keanu Reeves,19843,0.7142857142857143,14
Keiko Fujimori,17286,0.5,2
Keiko Fujimori,17290,0.5,2
Keiko Fujimori,17292,0.42857142857142855,7
Keiko Fujimori,17287,0.4,5
Keiko Fujimori,17288,0.0,2
Keiko Fujimori,17289,0.4,5
Keiko Fujimori,17291,0.6,5
Keiko Ihara,15969,0.2,5
Keiko Ihara,15970,0.16666666666666666,6
Keiko Ihara,15968,0.0,1
Keira Knightley,11813,0.0,6
Keira Knightley,11810,0.0,1
Keira Knightley,11814,0.07142857142857142,14
Keira Knightley,11811,0.07692307692307693,13
Keira Knightley,11812,0.1111111111111111,9
Keith Ellison,183477,0.6444444444444445,45
Keith Ellison,183475,0.45,20
Keith Ellison,183471,0.0,4
Keith Ellison,183473,0.42857142857142855,21
Keith Ellison,183472,0.7073170731707317,41
Keith Ellison,183474,0.8333333333333334,24
Keith Ellison,183476,0.8695652173913043,23
Kele Okereke,183479,0.2,30
Kele Okereke,183478,0.4444444444444444,9
Kele Okereke,183484,0.2564102564102564,39
Kele Okereke,183482,0.25,28
Kele Okereke,183481,0.25,8
Kele Okereke,183483,0.25,4
Kele Okereke,183480,0.25,32
Keller Easterling,183491,0.28125,32
Keller Easterling,183490,0.0,23
Keller Easterling,183489,0.875,8
Keller Easterling,183487,1.0,9
Keller Easterling,183485,0.6666666666666666,3
Keller Easterling,183488,0.08333333333333333,24
Keller Easterling,183486,0.2413793103448276,29
Kelly Benoit-Bird,183496,0.375,24
Kelly Benoit-Bird,183493,0.17391304347826086,46
Kelly Benoit-Bird,183492,1.0,2
Kelly Benoit-Bird,183494,0.375,24
Kelly Benoit-Bird,183495,0.041666666666666664,24
Kelly Benoit-Bird,183497,0.041666666666666664,24
Kelly Benoit-Bird,183498,0.20833333333333334,48
Kelly Clarkson,17294,0.0625,16
Kelly Clarkson,17293,0.2,5
Kelly Clarkson,17298,0.0,10
Kelly Clarkson,17295,0.2,10
Kelly Clarkson,17296,0.08333333333333333,12
Kelly Clarkson,17297,0.125,8
Kelly Clarkson,17299,0.09523809523809523,21
Kelly Holmes,18463,0.5,6
Kelly Holmes,18460,0.6,5
Kelly Holmes,18461,0.5714285714285714,7
Kelly Holmes,18466,0.5833333333333334,12
Kelly Holmes,18465,0.5,4
Kelly Holmes,18464,0.8,5
Kelly Holmes,18462,0.7142857142857143,7
Kelly Key,16622,0.2,5
Kelly Key,16621,0.0,6
Kelly Key,16620,1.0,1
Kelly Key,16624,0.14285714285714285,7
Kelly Key,16623,0.3333333333333333,3
Kelyn Rowe,183499,0.0,2
Kelyn Rowe,183500,0.05,40
Kelyn Rowe,183501,0.04878048780487805,41
Kelyn Rowe,183503,0.047619047619047616,42
Kelyn Rowe,183502,0.04878048780487805,41
Kemal Kılıçdaroğlu,20477,0.7777777777777778,9
Kemal Kılıçdaroğlu,20473,0.8,5
Kemal Kılıçdaroğlu,20471,0.6666666666666666,3
Kemal Kılıçdaroğlu,20476,0.75,4
Kemal Kılıçdaroğlu,20475,1.0,4
Kemal Kılıçdaroğlu,20472,0.8333333333333334,6
Kemal Kılıçdaroğlu,20474,0.6,5
Ken Bugul,183508,0.15384615384615385,26
Ken Bugul,183504,1.0,1
Ken Bugul,183507,0.2222222222222222,9
Ken Bugul,183506,0.16666666666666666,18
Ken Bugul,183505,0.12,25
Ken Ishii,183509,1.0,2
Ken Ishii,183511,0.2857142857142857,7
Ken Ishii,183510,0.16666666666666666,6
Ken Ishii,183512,0.2857142857142857,7
Ken Ishii,183513,0.375,8
Ken Kutaragi,15459,1.0,2
Ken Kutaragi,15460,0.0,1
Ken Kutaragi,15463,0.6666666666666666,3
